score_id,student_id,course_id,exam_type_id,exam_name,exam_date,score,score_level,ranking,teacher_id,comments,difficulty,completion_status
1742,40,7,2,历史期末考试,2024-03-17,67.0,D,100.0,5,历史期末考试表现D级,中等,完整
1743,40,7,3,历史月考,2024-06-19,87.7,B,298.0,2,,中等,完整
1744,40,7,4,历史单元测试,2024-03-15,57.6,E,44.0,1,,困难,全部完成
1745,40,8,1,地理期中考试,2025-06-16,98.0,A,449.0,1,地理期中考试表现A级,简单,完整
1746,40,8,2,地理期末考试,2025-10-05,66.4,D,215.0,5,地理期末考试表现D级,中等,完整
1747,40,8,3,地理月考,2025-07-20,56.0,E,131.0,8,地理月考表现E级,中等,完整
1748,40,8,4,地理单元测试,2024-09-17,62.9,D,212.0,4,地理单元测试表现D级,中等,部分未完成
1749,40,9,1,政治期中考试,2024-08-20,54.4,E,188.0,2,政治期中考试表现E级,中等,完整
1750,40,9,2,政治期末考试,2024-06-14,53.9,E,180.0,4,政治期末考试表现E级,简单,完整
1751,40,9,3,政治月考,2025-01-19,54.2,E,211.0,8,政治月考表现E级,简单,完整
1752,40,9,4,政治单元测试,2025-03-04,56.9,E,45.0,10,政治单元测试表现E级,中等,部分未完成
1753,40,10,1,体育期中考试,2025-09-09,86.6,B,96.0,6,体育期中考试表现B级,困难,全部完成
1754,40,10,2,体育期末考试,2025-07-16,86.8,B,266.0,3,体育期末考试表现B级,困难,完整
1755,40,10,3,体育月考,2024-12-19,55.0,E,73.0,9,体育月考表现E级,简单,完整
1756,40,10,4,体育单元测试,2025-12-19,69.5,B,318.0,4,体育单元测试表现B级,中等,完整
1757,40,13,1,信息技术期中考试,2024-08-18,62.4,D,199.0,7,,简单,全部完成
1758,40,13,2,信息技术期末考试,2025-11-07,97.8,A,137.0,3,,中等,部分未完成
1759,40,13,3,信息技术月考,2025-01-21,63.2,D,294.0,10,信息技术月考表现D级,简单,完整
1760,40,13,4,信息技术单元测试,2025-01-14,45.9,E,209.0,6,信息技术单元测试表现E级,中等,完整
1761,41,1,1,语文期中考试,2024-01-08,61.0,D,157.0,6,语文期中考试表现D级,中等,完整
1762,41,1,2,语文期末考试,2024-04-09,48.1,E,118.0,2,语文期末考试表现E级,中等,完整
1763,41,1,3,语文月考,2024-06-26,97.6,A,182.0,4,语文月考表现A级,困难,完整
1764,41,1,4,语文单元测试,2025-03-21,92.0,A,,7,语文单元测试表现A级,中等,完整
1765,41,2,1,数学期中考试,2024-04-21,59.7,D,141.0,2,数学期中考试表现D级,中等,完整
1766,41,2,2,数学期末考试,2025-04-28,58.1,E,318.0,9,数学期末考试表现E级,简单,完整
1767,41,2,3,数学月考,2025-08-27,65.4,D,450.0,10,,简单,完整
1768,41,2,4,数学单元测试,2025-01-28,80.7,B,268.0,2,数学单元测试表现B级,困难,全部完成
1769,41,3,1,英语期中考试,2025-06-15,88.1,B,,6,英语期中考试表现B级,困难,完整
1770,41,3,2,英语期末考试,2025-03-26,54.4,E,354.0,2,英语期末考试表现E级,中等,完整
1771,41,3,3,英语月考,2025-02-01,77.3,C,136.0,7,英语月考表现C级,困难,全部完成
1772,41,3,4,英语单元测试,2024-10-31,67.3,D,485.0,5,英语单元测试表现D级,中等,完整
1773,41,4,1,物理期中考试,2024-04-22,97.3,A,44.0,5,物理期中考试表现A级,困难,全部完成
1774,41,4,2,物理期末考试,2024-12-30,49.9,E,399.0,6,物理期末考试表现E级,中等,完整
1775,41,4,3,物理月考,2025-12-09,63.4,D,459.0,1,物理月考表现D级,困难,完整
1776,41,4,4,物理单元测试,2024-03-27,67.8,D,54.0,7,物理单元测试表现D级,中等,完整
1777,41,5,1,化学期中考试,2025-01-14,86.2,B,360.0,1,化学期中考试表现B级,中等,部分未完成
1778,41,5,2,化学期末考试,2025-01-25,50.2,E,237.0,8,化学期末考试表现E级,中等,全部完成
1779,41,5,3,化学月考,2024-05-29,71.2,C,16.0,7,化学月考表现C级,中等,全部完成
1780,41,5,4,化学单元测试,2024-03-30,81.2,B,65.0,2,化学单元测试表现B级,中等,完整
1781,41,6,1,生物期中考试,2024-01-25,58.6,E,,1,生物期中考试表现E级,中等,完整
1782,41,6,2,生物期末考试,2025-05-23,89.1,D,257.0,7,生物期末考试表现D级,简单,部分未完成
1783,41,6,3,生物月考,2024-04-16,89.5,A,158.0,6,生物月考表现A级,困难,完整
1784,41,6,4,生物单元测试,2024-12-27,53.2,E,350.0,1,生物单元测试表现E级,中等,完整
1785,41,7,1,历史期中考试,2024-12-08,53.0,E,449.0,3,历史期中考试表现E级,简单,完整
1786,41,7,2,历史期末考试,2025-01-31,54.9,E,235.0,4,历史期末考试表现E级,简单,全部完成
1787,41,7,3,历史月考,2024-04-30,71.2,C,66.0,2,历史月考表现C级,困难,完整
1788,41,7,4,历史单元测试,2025-01-13,92.9,A,361.0,4,历史单元测试表现A级,中等,完整
1789,41,8,1,地理期中考试,2025-08-24,48.8,E,427.0,10,地理期中考试表现E级,中等,部分未完成
1790,41,8,2,地理期末考试,2025-12-28,62.7,D,116.0,8,地理期末考试表现D级,困难,完整
1791,41,8,3,地理月考,2024-03-13,82.5,B,396.0,6,地理月考表现B级,简单,完整
1792,41,8,4,地理单元测试,2024-03-27,89.0,B,312.0,9,地理单元测试表现B级,简单,全部完成
1793,41,9,1,政治期中考试,2024-07-10,59.8,E,189.0,6,政治期中考试表现E级,中等,部分未完成
1794,41,9,2,政治期末考试,2025-09-28,45.3,E,,2,政治期末考试表现E级,中等,部分未完成
1795,41,9,3,政治月考,2025-04-15,95.2,A,377.0,8,政治月考表现A级,困难,全部完成
1796,41,9,4,政治单元测试,2025-10-02,56.2,E,340.0,10,政治单元测试表现E级,中等,全部完成
1797,41,10,1,体育期中考试,2025-04-14,49.2,E,485.0,4,体育期中考试表现E级,简单,完整
1798,41,10,2,体育期末考试,2025-10-19,59.4,B,133.0,6,体育期末考试表现B级,困难,完整
1799,41,10,3,体育月考,2025-03-23,79.8,A,74.0,2,体育月考表现A级,中等,部分未完成
1800,41,10,4,体育单元测试,2025-01-05,60.6,D,,2,体育单元测试表现D级,简单,部分未完成
1801,41,13,1,信息技术期中考试,2025-12-26,68.0,D,,1,信息技术期中考试表现D级,中等,完整
1802,41,13,2,信息技术期末考试,2025-09-12,72.3,C,325.0,3,信息技术期末考试表现C级,中等,完整
1803,41,13,3,信息技术月考,2025-05-13,83.9,B,343.0,8,信息技术月考表现B级,困难,完整
1804,41,13,4,信息技术单元测试,2025-01-20,56.9,E,111.0,1,信息技术单元测试表现E级,简单,完整
1805,42,1,1,语文期中考试,2025-06-06,75.0,C,15.0,4,语文期中考试表现C级,困难,全部完成
1806,42,1,2,语文期末考试,2025-10-01,60.6,D,275.0,1,语文期末考试表现D级,简单,全部完成
1807,42,1,3,语文月考,2024-03-16,60.3,D,428.0,2,语文月考表现D级,困难,完整
1808,42,1,4,语文单元测试,2025-09-05,89.3,E,333.0,10,语文单元测试表现E级,中等,部分未完成
1809,42,2,1,数学期中考试,2024-07-16,58.0,E,,9,数学期中考试表现E级,困难,完整
1810,42,2,2,数学期末考试,2025-02-22,57.4,E,270.0,9,数学期末考试表现E级,困难,完整
1811,42,2,3,数学月考,2024-04-29,85.6,B,19.0,10,数学月考表现B级,中等,部分未完成
1812,42,2,4,数学单元测试,2025-03-13,62.6,D,469.0,9,数学单元测试表现D级,简单,全部完成
1813,42,3,1,英语期中考试,2024-04-05,51.2,E,2.0,2,英语期中考试表现E级,中等,全部完成
1814,42,3,2,英语期末考试,2025-07-29,62.9,D,276.0,10,英语期末考试表现D级,中等,全部完成
1815,42,3,3,英语月考,2024-01-06,93.9,A,307.0,4,英语月考表现A级,中等,完整
1816,42,3,4,英语单元测试,2025-11-26,68.5,D,451.0,10,英语单元测试表现D级,中等,完整
1817,42,4,1,物理期中考试,2025-02-14,68.7,D,319.0,5,物理期中考试表现D级,中等,部分未完成
1818,42,4,2,物理期末考试,2025-09-03,68.7,D,377.0,9,物理期末考试表现D级,简单,全部完成
1819,42,4,3,物理月考,2025-04-21,96.7,A,4.0,9,物理月考表现A级,困难,全部完成
1820,42,4,4,物理单元测试,2025-02-03,60.0,D,439.0,3,物理单元测试表现D级,中等,全部完成
1821,42,5,1,化学期中考试,2024-02-27,72.6,C,200.0,10,,困难,完整
1822,42,5,2,化学期末考试,2025-04-10,63.4,D,299.0,2,,困难,完整
1823,42,5,3,化学月考,2024-01-14,72.7,C,173.0,7,化学月考表现C级,中等,部分未完成
1824,42,5,4,化学单元测试,2024-06-22,68.9,D,479.0,7,化学单元测试表现D级,中等,全部完成
1825,42,6,1,生物期中考试,2024-12-18,96.4,A,,4,生物期中考试表现A级,中等,完整
1826,42,6,2,生物期末考试,2024-08-07,90.4,A,173.0,4,生物期末考试表现A级,简单,全部完成
1827,42,6,3,生物月考,2024-08-20,83.9,B,,1,生物月考表现B级,中等,完整
1828,42,6,4,生物单元测试,2025-08-10,75.2,C,416.0,9,,困难,部分未完成
1829,42,7,1,历史期中考试,2025-09-11,47.8,E,161.0,10,历史期中考试表现E级,困难,完整
1830,42,7,2,历史期末考试,2024-05-04,73.7,C,275.0,1,历史期末考试表现C级,简单,部分未完成
1831,42,7,3,历史月考,2025-02-07,71.0,C,238.0,7,历史月考表现C级,简单,完整
1832,42,7,4,历史单元测试,2025-03-27,51.2,E,171.0,2,,简单,全部完成
1833,42,8,1,地理期中考试,2025-04-21,69.8,A,117.0,1,地理期中考试表现A级,困难,完整
1834,42,8,2,地理期末考试,2024-11-01,92.3,A,438.0,1,地理期末考试表现A级,中等,完整
1835,42,8,3,地理月考,2024-06-20,48.5,E,,4,地理月考表现E级,中等,完整
1836,42,8,4,地理单元测试,2025-09-16,97.4,A,193.0,2,地理单元测试表现A级,中等,完整
1837,42,9,1,政治期中考试,2025-01-18,85.5,B,431.0,5,政治期中考试表现B级,中等,部分未完成
1838,42,9,2,政治期末考试,2024-08-13,83.4,B,481.0,5,政治期末考试表现B级,困难,部分未完成
1839,42,9,3,政治月考,2025-01-16,71.5,C,161.0,6,政治月考表现C级,中等,完整
1840,42,9,4,政治单元测试,2024-04-13,72.6,C,191.0,4,政治单元测试表现C级,中等,部分未完成
1841,42,10,1,体育期中考试,2024-05-12,45.9,E,91.0,7,体育期中考试表现E级,中等,全部完成
1842,42,10,2,体育期末考试,2024-08-30,50.9,E,127.0,5,体育期末考试表现E级,简单,部分未完成
1843,42,10,3,体育月考,2024-03-10,58.7,E,375.0,7,体育月考表现E级,困难,部分未完成
1844,42,10,4,体育单元测试,2025-07-24,49.5,E,217.0,5,体育单元测试表现E级,中等,完整
1845,42,13,1,信息技术期中考试,2024-06-18,63.8,D,269.0,9,信息技术期中考试表现D级,中等,完整
1846,42,13,2,信息技术期末考试,2025-07-11,69.3,E,32.0,8,信息技术期末考试表现E级,中等,完整
1847,42,13,3,信息技术月考,2024-03-25,52.4,E,382.0,6,信息技术月考表现E级,简单,完整
1848,42,13,4,信息技术单元测试,2024-07-09,67.6,D,480.0,6,信息技术单元测试表现D级,简单,完整
1849,43,1,1,语文期中考试,2025-01-16,93.3,A,28.0,6,语文期中考试表现A级,中等,完整
1850,43,1,2,语文期末考试,2024-09-13,64.8,D,69.0,1,语文期末考试表现D级,困难,部分未完成
1851,43,1,3,语文月考,2025-02-10,75.3,C,,6,语文月考表现C级,简单,全部完成
1852,43,1,4,语文单元测试,2025-06-03,69.8,E,351.0,8,语文单元测试表现E级,中等,全部完成
1853,43,2,1,数学期中考试,2024-06-02,71.9,C,221.0,9,数学期中考试表现C级,中等,完整
1854,43,2,2,数学期末考试,2024-07-29,57.8,E,,6,,中等,全部完成
1855,43,2,3,数学月考,2024-03-01,89.5,E,,1,数学月考表现E级,困难,完整
1856,43,2,4,数学单元测试,2025-02-19,64.5,D,245.0,4,数学单元测试表现D级,困难,完整
1857,43,3,1,英语期中考试,2024-03-27,82.0,B,,10,,中等,完整
1858,43,3,2,英语期末考试,2024-08-31,91.5,A,94.0,10,英语期末考试表现A级,简单,完整
1859,43,3,3,英语月考,2025-04-17,79.5,E,233.0,9,,中等,部分未完成
1860,43,3,4,英语单元测试,2025-08-27,50.7,E,73.0,1,英语单元测试表现E级,困难,完整
1861,43,4,1,物理期中考试,2025-07-24,68.6,D,15.0,6,物理期中考试表现D级,中等,完整
1862,43,4,2,物理期末考试,2024-06-10,73.4,C,374.0,4,物理期末考试表现C级,中等,全部完成
1863,43,4,3,物理月考,2024-04-15,47.9,E,372.0,10,物理月考表现E级,简单,完整
1864,43,4,4,物理单元测试,2025-08-14,65.2,D,264.0,10,物理单元测试表现D级,简单,完整
1865,43,5,1,化学期中考试,2024-08-31,79.3,E,,3,化学期中考试表现E级,中等,完整
1866,43,5,2,化学期末考试,2024-01-30,55.3,E,491.0,6,化学期末考试表现E级,中等,部分未完成
1867,43,5,3,化学月考,2024-10-30,75.2,C,135.0,7,化学月考表现C级,困难,完整
1868,43,5,4,化学单元测试,2025-09-15,65.2,D,477.0,2,化学单元测试表现D级,简单,完整
1869,43,6,1,生物期中考试,2024-01-16,80.3,B,241.0,2,生物期中考试表现B级,简单,完整
1870,43,6,2,生物期末考试,2025-08-23,68.8,D,245.0,10,生物期末考试表现D级,中等,全部完成
1871,43,6,3,生物月考,2024-12-06,66.9,D,351.0,4,,困难,完整
1872,43,6,4,生物单元测试,2025-09-09,78.7,C,176.0,6,生物单元测试表现C级,困难,部分未完成
1873,43,7,1,历史期中考试,2024-07-23,73.0,C,388.0,2,历史期中考试表现C级,中等,完整
1874,43,7,2,历史期末考试,2024-11-28,88.4,B,260.0,4,历史期末考试表现B级,简单,完整
1875,43,7,3,历史月考,2024-12-16,90.6,A,231.0,4,历史月考表现A级,困难,全部完成
1876,43,7,4,历史单元测试,2025-01-15,71.3,C,148.0,5,历史单元测试表现C级,困难,部分未完成
1877,43,8,1,地理期中考试,2025-02-11,65.7,D,493.0,5,地理期中考试表现D级,困难,部分未完成
1878,43,8,2,地理期末考试,2025-06-13,85.5,B,98.0,10,地理期末考试表现B级,困难,完整
1879,43,8,3,地理月考,2024-05-05,90.1,A,94.0,8,地理月考表现A级,简单,完整
1880,43,8,4,地理单元测试,2025-10-06,48.5,E,5.0,3,地理单元测试表现E级,中等,完整
1881,43,9,1,政治期中考试,2025-01-11,54.8,E,435.0,4,政治期中考试表现E级,中等,完整
1882,43,9,2,政治期末考试,2025-07-20,69.1,C,151.0,6,政治期末考试表现C级,简单,部分未完成
1883,43,9,3,政治月考,2025-11-18,58.3,E,74.0,3,政治月考表现E级,中等,完整
1884,43,9,4,政治单元测试,2025-12-16,53.1,E,71.0,6,政治单元测试表现E级,困难,完整
1885,43,10,1,体育期中考试,2024-09-02,77.7,C,264.0,8,体育期中考试表现C级,中等,完整
1886,43,10,2,体育期末考试,2025-03-13,92.4,A,340.0,10,体育期末考试表现A级,中等,完整
1887,43,10,3,体育月考,2024-07-10,71.2,C,130.0,8,体育月考表现C级,中等,部分未完成
1888,43,10,4,体育单元测试,2024-12-01,57.3,E,236.0,10,体育单元测试表现E级,中等,完整
1889,43,13,1,信息技术期中考试,2024-11-25,47.3,E,54.0,6,信息技术期中考试表现E级,简单,部分未完成
1890,43,13,2,信息技术期末考试,2024-01-26,78.7,C,197.0,3,信息技术期末考试表现C级,中等,完整
1891,43,13,3,信息技术月考,2025-07-06,84.5,B,,5,信息技术月考表现B级,困难,完整
1892,43,13,4,信息技术单元测试,2025-02-07,78.4,C,19.0,2,信息技术单元测试表现C级,中等,部分未完成
1893,44,1,1,语文期中考试,2025-07-27,96.3,A,161.0,9,语文期中考试表现A级,中等,完整
1894,44,1,2,语文期末考试,2024-02-10,89.9,D,234.0,4,语文期末考试表现D级,简单,完整
1895,44,1,3,语文月考,2025-05-17,81.9,B,418.0,2,语文月考表现B级,困难,完整
1896,44,1,4,语文单元测试,2024-03-31,74.2,C,,7,语文单元测试表现C级,中等,完整
1897,44,2,1,数学期中考试,2024-05-25,54.0,E,444.0,1,数学期中考试表现E级,中等,完整
1898,44,2,2,数学期末考试,2025-12-28,67.8,D,230.0,10,数学期末考试表现D级,中等,全部完成
1899,44,2,3,数学月考,2024-08-31,92.4,A,269.0,6,,中等,完整
1900,44,2,4,数学单元测试,2024-02-09,47.9,E,336.0,8,数学单元测试表现E级,困难,完整
1901,44,3,1,英语期中考试,2025-11-20,79.5,B,79.0,7,英语期中考试表现B级,困难,全部完成
1902,44,3,2,英语期末考试,2025-06-04,58.9,E,373.0,8,英语期末考试表现E级,中等,全部完成
1903,44,3,3,英语月考,2025-09-04,89.6,E,205.0,10,英语月考表现E级,简单,完整
1904,44,3,4,英语单元测试,2025-05-14,70.3,C,11.0,7,英语单元测试表现C级,简单,完整
1905,44,4,1,物理期中考试,2024-02-24,97.4,A,497.0,2,物理期中考试表现A级,困难,完整
1906,44,4,2,物理期末考试,2025-06-04,59.9,B,265.0,7,物理期末考试表现B级,中等,部分未完成
1907,44,4,3,物理月考,2025-10-15,86.3,B,267.0,8,物理月考表现B级,中等,完整
1908,44,4,4,物理单元测试,2025-10-28,51.2,E,68.0,9,物理单元测试表现E级,中等,全部完成
1909,44,5,1,化学期中考试,2024-11-22,45.9,E,496.0,8,化学期中考试表现E级,中等,完整
1910,44,5,2,化学期末考试,2025-10-20,50.4,E,14.0,9,化学期末考试表现E级,简单,完整
1911,44,5,3,化学月考,2025-04-25,52.2,E,473.0,1,化学月考表现E级,简单,全部完成
1912,44,5,4,化学单元测试,2024-05-21,80.7,B,359.0,3,化学单元测试表现B级,简单,部分未完成
1913,44,6,1,生物期中考试,2024-09-29,96.1,A,359.0,8,生物期中考试表现A级,中等,完整
1914,44,6,2,生物期末考试,2024-06-02,88.4,B,305.0,2,生物期末考试表现B级,中等,完整
1915,44,6,3,生物月考,2024-02-21,52.3,E,495.0,7,,简单,完整
1916,44,6,4,生物单元测试,2024-12-11,80.2,B,71.0,5,生物单元测试表现B级,简单,完整
1917,44,7,1,历史期中考试,2025-03-19,96.5,A,20.0,3,历史期中考试表现A级,简单,完整
1918,44,7,2,历史期末考试,2024-09-30,59.1,A,33.0,1,历史期末考试表现A级,困难,完整
1919,44,7,3,历史月考,2025-04-27,63.5,D,151.0,3,历史月考表现D级,简单,完整
1920,44,7,4,历史单元测试,2024-05-11,68.6,D,396.0,10,,简单,完整
1921,44,8,1,地理期中考试,2025-02-23,80.8,B,143.0,7,地理期中考试表现B级,中等,完整
1922,44,8,2,地理期末考试,2025-10-11,74.7,C,429.0,10,地理期末考试表现C级,简单,完整
1923,44,8,3,地理月考,2024-08-06,62.0,D,319.0,3,地理月考表现D级,中等,全部完成
1924,44,8,4,地理单元测试,2024-08-23,73.6,C,378.0,4,地理单元测试表现C级,困难,完整
1925,44,9,1,政治期中考试,2025-11-14,60.5,D,288.0,8,政治期中考试表现D级,简单,完整
1926,44,9,2,政治期末考试,2025-07-04,51.5,E,,2,政治期末考试表现E级,简单,完整
1927,44,9,3,政治月考,2024-08-19,52.1,E,116.0,7,政治月考表现E级,中等,完整
1928,44,9,4,政治单元测试,2024-10-01,68.0,D,50.0,2,政治单元测试表现D级,困难,部分未完成
