grade_id,student_id,course_id,semester,academic_year,midterm_score,final_score,usual_score,total_score,grade_level,ranking,teacher_id
1253,125,6,第二学期,2023-2024,46.2,46.1,71.4,54.6,不及格,314.0,3
1254,125,2,第一学期,2023-2024,55.9,,80.0,66.5,及格,,3
1255,125,5,第二学期,2024-2025,90.5,77.4,57.1,75.0,中等,174.0,3
1256,125,12,第一学期,2024-2025,51.0,54.9,65.7,57.2,不及格,173.0,3
1257,125,3,第二学期,2023-2024,68.0,55.6,78.0,67.2,及格,269.0,3
1258,125,7,第一学期,2024-2025,,71.9,55.6,71.3,中等,193.0,3
1259,125,4,第二学期,2024-2025,94.6,72.9,65.2,77.6,中等,87.0,3
1260,125,10,第二学期,2024-2025,75.4,64.5,62.2,67.4,,414.0,3
1261,125,9,第二学期,2023-2024,58.7,65.4,64.1,62.7,及格,314.0,3
1262,126,7,第一学期,2023-2024,80.1,48.5,71.8,66.8,及格,260.0,3
1263,126,13,第二学期,2024-2025,78.5,69.4,90.8,79.6,中等,128.0,3
1264,126,10,第二学期,2023-2024,,92.9,65.5,84.9,良好,379.0,3
1265,126,3,第一学期,2023-2024,68.3,56.3,71.8,65.5,及格,24.0,3
1266,126,8,第二学期,2023-2024,63.3,88.4,50.4,67.4,及格,212.0,3
1267,126,6,第一学期,2024-2025,85.1,84.5,,78.9,中等,405.0,3
1268,126,5,第一学期,2023-2024,47.5,45.9,79.8,57.7,不及格,97.0,3
1269,126,12,第二学期,2024-2025,66.6,72.4,77.0,72.0,,56.0,3
1270,126,11,第二学期,2024-2025,,74.4,54.4,71.0,中等,64.0,3
1271,126,9,第一学期,2024-2025,47.6,,75.7,56.7,不及格,11.0,3
1272,127,9,第一学期,2024-2025,85.4,67.9,85.1,79.5,中等,346.0,3
1273,127,4,第一学期,2023-2024,70.8,59.8,73.1,67.9,及格,210.0,3
1274,127,11,第二学期,2023-2024,92.0,92.6,87.3,90.6,优秀,275.0,3
1275,127,5,第一学期,2024-2025,92.9,64.8,94.2,84.0,良好,,3
1276,127,3,第一学期,2024-2025,79.4,51.4,74.6,68.5,及格,230.0,3
1277,127,1,第一学期,2024-2025,58.4,64.4,76.8,66.5,及格,129.0,3
1278,127,8,第一学期,2024-2025,46.1,88.9,66.1,67.0,及格,23.0,3
1279,127,12,第一学期,2024-2025,69.8,56.5,95.4,73.9,,176.0,3
1280,127,13,第二学期,2023-2024,88.6,48.3,50.6,62.5,及格,363.0,3
1281,127,10,第二学期,2024-2025,51.4,,59.4,55.8,,422.0,3
1282,127,7,第一学期,2023-2024,93.7,97.7,69.5,87.0,良好,86.0,3
1283,128,10,第二学期,2023-2024,58.9,67.5,51.3,59.2,不及格,371.0,3
1284,128,7,第二学期,2023-2024,77.9,82.4,72.8,77.7,中等,244.0,3
1285,128,2,第二学期,2023-2024,95.7,52.3,63.3,70.4,中等,,3
1286,128,8,第二学期,2024-2025,,95.7,92.2,92.2,优秀,367.0,3
1287,128,9,第一学期,2023-2024,79.1,94.6,78.6,84.1,良好,84.0,3
1288,128,11,第二学期,2024-2025,78.2,88.3,56.7,74.4,中等,22.0,3
1289,128,6,第二学期,2023-2024,74.3,53.7,53.5,60.5,及格,135.0,3
1290,128,4,第二学期,2023-2024,87.8,77.2,71.5,78.8,中等,290.0,3
1291,129,7,第二学期,2023-2024,78.6,76.5,52.0,69.0,及格,253.0,3
1292,129,6,第一学期,2023-2024,61.4,51.6,54.1,55.7,不及格,225.0,3
1293,129,9,第一学期,2023-2024,72.2,62.0,87.8,74.0,中等,30.0,3
1294,129,3,第一学期,2024-2025,56.3,46.6,65.7,56.2,不及格,213.0,3
1295,129,13,第二学期,2024-2025,51.1,78.1,57.4,62.2,及格,263.0,3
1296,129,4,第一学期,2023-2024,50.2,82.9,88.2,73.8,中等,280.0,3
1297,129,1,第一学期,2023-2024,79.1,74.5,95.7,83.1,良好,180.0,3
1298,129,12,第一学期,2024-2025,67.5,94.2,69.1,76.9,中等,395.0,3
1299,129,2,第二学期,2024-2025,56.0,89.2,97.4,80.9,良好,320.0,3
1300,130,13,第一学期,2023-2024,45.2,66.9,85.8,66.0,及格,128.0,3
1301,130,3,第一学期,2023-2024,80.0,85.4,74.2,79.9,中等,363.0,3
1302,130,12,第一学期,2023-2024,49.9,79.1,87.8,72.3,中等,23.0,3
1303,130,5,第一学期,2023-2024,66.5,86.5,53.6,68.9,及格,103.0,3
1304,130,1,第二学期,2024-2025,89.7,74.2,87.9,83.9,良好,261.0,3
1305,130,11,第二学期,2024-2025,48.9,86.9,72.4,69.4,及格,80.0,3
1306,130,6,第一学期,2024-2025,87.6,60.0,57.1,68.2,及格,106.0,3
1307,130,10,第二学期,2023-2024,47.9,47.0,52.7,49.2,不及格,342.0,3
1308,130,7,第一学期,2024-2025,67.8,61.0,89.4,72.7,中等,179.0,3
1309,130,9,第二学期,2024-2025,75.8,64.9,57.6,66.1,及格,166.0,3
1310,130,4,第一学期,2024-2025,73.3,85.5,74.3,77.7,,61.0,3
1311,131,11,第二学期,2023-2024,89.9,55.2,86.3,77.1,中等,269.0,3
1312,131,6,第一学期,2024-2025,60.3,89.2,67.1,72.2,中等,301.0,3
1313,131,12,第二学期,2024-2025,,72.9,64.5,62.4,及格,161.0,3
1314,131,3,第二学期,2023-2024,79.1,60.4,86.2,75.2,中等,204.0,3
1315,131,13,第二学期,2023-2024,79.1,96.0,63.0,79.4,中等,60.0,3
1316,131,2,第一学期,2024-2025,55.8,59.7,65.0,60.2,及格,160.0,3
1317,131,1,第一学期,2024-2025,88.2,85.3,58.1,77.2,中等,,3
1318,131,10,第二学期,2024-2025,74.7,52.3,66.0,64.3,及格,360.0,3
1319,131,7,第二学期,2023-2024,48.1,83.7,77.4,69.7,及格,123.0,3
1320,132,8,第一学期,2023-2024,66.1,74.2,,72.6,中等,134.0,3
1321,132,11,第一学期,2023-2024,57.2,80.8,57.0,65.0,及格,429.0,3
1322,132,2,第一学期,2024-2025,,64.3,66.5,65.9,及格,68.0,3
1323,132,6,第一学期,2023-2024,82.9,69.3,61.5,71.2,中等,342.0,3
1324,132,12,第二学期,2024-2025,64.0,51.8,95.4,70.4,中等,62.0,3
1325,132,1,第二学期,2024-2025,61.0,52.4,72.4,61.9,及格,208.0,3
1326,132,9,第二学期,2023-2024,88.7,76.4,58.9,74.7,中等,221.0,3
1327,132,13,第一学期,2023-2024,79.2,95.8,52.3,75.8,中等,334.0,3
1328,132,10,第二学期,2024-2025,59.8,61.8,61.5,61.0,及格,430.0,3
1329,132,7,第一学期,2024-2025,63.8,50.6,73.1,62.5,及格,388.0,3
1330,132,5,第二学期,2023-2024,59.3,77.1,91.1,75.8,中等,209.0,3
1331,133,3,第二学期,2024-2025,68.4,69.5,99.1,79.0,中等,313.0,3
1332,133,11,第一学期,2024-2025,67.0,85.1,74.1,75.4,中等,435.0,3
1333,133,5,第一学期,2023-2024,52.0,75.4,65.1,64.2,及格,145.0,3
1334,133,10,第一学期,2024-2025,88.6,94.6,83.8,89.0,良好,294.0,3
1335,133,2,第一学期,2023-2024,57.4,67.7,87.0,70.7,中等,104.0,3
1336,133,13,第一学期,2023-2024,92.5,84.7,59.6,78.9,中等,110.0,3
1337,133,4,第二学期,2023-2024,71.4,45.1,99.8,72.1,中等,219.0,3
1338,133,1,第一学期,2023-2024,54.8,80.7,73.1,69.5,,,3
1339,133,6,第一学期,2023-2024,47.0,66.7,85.1,66.3,及格,397.0,3
1340,133,9,第一学期,2023-2024,81.1,54.8,58.2,64.7,及格,98.0,3
1341,133,12,第一学期,2023-2024,95.8,46.7,82.7,75.1,中等,207.0,3
1342,134,1,第一学期,2024-2025,59.1,71.7,72.6,67.8,及格,291.0,3
1343,134,3,第一学期,2024-2025,64.1,,89.8,69.6,及格,476.0,3
1344,134,5,第二学期,2024-2025,65.1,,55.5,69.1,及格,167.0,3
1345,134,2,第二学期,2023-2024,88.1,76.2,96.8,87.0,,465.0,3
1346,134,12,第二学期,2023-2024,92.2,45.7,91.1,76.3,中等,125.0,3
1347,134,13,第二学期,2024-2025,48.9,70.8,99.0,72.9,中等,466.0,3
1348,134,11,第一学期,2024-2025,84.5,88.3,85.4,86.1,良好,249.0,3
1349,134,9,第一学期,2024-2025,46.0,82.9,56.6,61.8,及格,345.0,3
1350,134,4,第二学期,2024-2025,54.4,55.6,95.4,68.5,及格,354.0,3
1351,134,8,第一学期,2024-2025,89.9,77.9,60.6,76.1,中等,32.0,3
1352,135,5,第二学期,2023-2024,56.7,72.0,66.7,65.1,及格,87.0,3
1353,135,2,第一学期,2023-2024,87.3,,,87.2,良好,203.0,3
1354,135,1,第一学期,2024-2025,63.4,,60.7,65.7,,238.0,3
1355,135,8,第一学期,2023-2024,66.0,72.0,63.5,67.2,及格,365.0,3
1356,135,3,第一学期,2024-2025,53.4,65.9,62.1,60.5,及格,13.0,3
1357,135,10,第二学期,2024-2025,87.4,71.9,98.0,85.8,良好,206.0,3
1358,135,6,第二学期,2023-2024,54.3,87.1,52.1,64.5,及格,231.0,3
1359,135,12,第一学期,2024-2025,93.9,51.9,52.0,65.9,及格,336.0,3
1360,135,13,第二学期,2023-2024,87.2,76.9,76.1,80.1,良好,81.0,3
1361,135,9,第二学期,2024-2025,63.0,94.2,93.0,83.4,良好,204.0,3
1362,136,8,第二学期,2023-2024,52.4,90.4,76.8,73.2,中等,484.0,3
1363,136,6,第二学期,2023-2024,96.4,83.1,77.5,85.7,良好,,3
1364,136,7,第二学期,2023-2024,66.2,53.8,86.1,68.7,及格,372.0,3
1365,136,13,第一学期,2024-2025,58.3,45.1,55.2,52.9,不及格,130.0,3
1366,136,11,第一学期,2023-2024,70.0,63.1,95.4,76.2,中等,58.0,3
1367,136,9,第一学期,2024-2025,87.2,63.9,86.7,79.3,中等,62.0,3
1368,136,4,第一学期,2023-2024,88.0,74.5,83.0,81.8,良好,43.0,3
1369,136,1,第一学期,2023-2024,74.7,60.5,55.6,63.6,及格,469.0,3
1370,136,5,第一学期,2024-2025,89.4,85.1,97.2,90.6,优秀,279.0,3
1371,136,12,第二学期,2024-2025,58.6,53.5,89.0,67.0,及格,369.0,3
1372,137,3,第二学期,2024-2025,54.7,46.8,67.0,56.2,不及格,373.0,3
1373,137,11,第二学期,2023-2024,89.0,91.7,78.0,86.2,良好,114.0,3
1374,137,1,第二学期,2023-2024,77.5,65.0,57.4,66.6,及格,67.0,3
1375,137,13,第二学期,2024-2025,83.5,74.5,86.9,81.6,良好,194.0,3
1376,137,10,第一学期,2024-2025,89.6,80.1,86.1,85.3,良好,143.0,3
1377,137,4,第二学期,2024-2025,75.9,92.6,93.7,87.4,良好,446.0,3
1378,137,2,第一学期,2024-2025,63.4,57.3,77.9,66.2,及格,476.0,3
1379,137,5,第二学期,2023-2024,69.1,50.3,97.8,72.4,中等,442.0,3
1380,137,6,第二学期,2023-2024,90.4,59.0,60.3,69.9,及格,463.0,3
1381,137,7,第一学期,2024-2025,94.0,,50.0,72.8,中等,339.0,3
1382,137,8,第一学期,2023-2024,,82.1,59.7,77.6,中等,368.0,3
1383,138,13,第二学期,2023-2024,,52.2,91.8,78.8,中等,162.0,3
1384,138,7,第一学期,2024-2025,91.1,81.9,79.4,84.1,良好,182.0,3
1385,138,2,第二学期,2023-2024,88.0,59.9,92.4,80.1,良好,115.0,3
1386,138,1,第一学期,2023-2024,73.9,86.6,53.1,71.2,中等,290.0,3
1387,138,5,第二学期,2023-2024,71.8,46.8,90.2,69.6,及格,407.0,3
1388,138,11,第二学期,2024-2025,89.9,68.3,76.3,78.2,中等,5.0,3
1389,138,10,第二学期,2024-2025,74.4,91.6,97.9,88.0,良好,395.0,3
1390,138,6,第一学期,2024-2025,70.2,88.7,98.6,85.8,良好,276.0,3
1391,138,12,第二学期,2024-2025,56.9,55.1,55.9,56.0,不及格,242.0,3
1392,138,4,第二学期,2023-2024,83.7,54.7,50.3,62.9,及格,365.0,3
1393,138,8,第二学期,2024-2025,48.4,79.5,64.5,64.1,,176.0,3
1394,139,12,第二学期,2023-2024,77.6,90.5,86.1,84.7,良好,286.0,3
1395,139,2,第一学期,2024-2025,49.5,66.0,82.1,65.9,及格,161.0,3
1396,139,10,第二学期,2023-2024,56.5,51.6,53.5,53.9,不及格,46.0,3
1397,139,8,第二学期,2024-2025,49.1,52.9,55.0,52.3,不及格,185.0,3
1398,139,5,第一学期,2023-2024,68.8,71.4,71.4,70.5,中等,8.0,3
1399,139,1,第一学期,2024-2025,50.7,86.8,91.2,76.2,中等,79.0,3
1400,139,11,第二学期,2023-2024,87.0,77.2,63.9,76.0,中等,201.0,3
1401,139,3,第二学期,2023-2024,49.7,,80.1,60.7,及格,325.0,3
1402,139,4,第一学期,2023-2024,49.9,86.7,79.1,71.9,中等,475.0,3
1403,139,6,第一学期,2023-2024,83.7,65.7,66.2,71.9,中等,316.0,3
1404,139,7,第二学期,2023-2024,,94.3,77.7,77.7,中等,342.0,3
1405,139,13,第一学期,2024-2025,74.9,76.8,93.9,81.9,良好,203.0,3
1406,140,11,第一学期,2024-2025,88.7,88.2,64.9,80.6,良好,70.0,3
1407,140,2,第一学期,2024-2025,53.1,87.5,55.6,65.4,及格,70.0,3
1408,140,12,第二学期,2024-2025,89.5,71.7,84.0,81.7,良好,446.0,3
1409,140,5,第一学期,2024-2025,60.3,92.8,50.5,67.9,及格,69.0,3
1410,140,9,第一学期,2023-2024,85.9,87.6,98.9,90.8,优秀,322.0,3
1411,140,4,第一学期,2024-2025,69.8,85.7,74.6,76.7,中等,468.0,3
1412,140,8,第二学期,2024-2025,86.2,66.2,87.3,79.9,中等,334.0,3
1413,140,6,第一学期,2024-2025,72.6,46.4,84.5,67.8,及格,224.0,3
1414,141,9,第二学期,2024-2025,85.7,59.0,89.8,78.2,中等,169.0,3
1415,141,1,第二学期,2024-2025,67.4,87.9,90.6,82.0,良好,133.0,3
1416,141,11,第二学期,2024-2025,60.2,81.7,69.5,70.5,中等,73.0,3
1417,141,5,第二学期,2023-2024,58.1,48.1,99.3,68.5,及格,390.0,3
1418,141,12,第二学期,2024-2025,91.2,78.9,92.0,87.4,良好,100.0,3
1419,141,6,第一学期,2023-2024,78.5,,90.5,78.6,中等,238.0,3
1420,141,13,第二学期,2024-2025,81.5,71.3,79.7,77.5,中等,343.0,3
1421,141,10,第一学期,2024-2025,62.8,58.4,68.6,63.3,及格,419.0,3
1422,141,3,第二学期,2023-2024,66.4,61.0,80.3,69.2,及格,258.0,3
1423,141,8,第二学期,2023-2024,82.1,51.9,78.8,70.9,中等,372.0,3
1424,141,4,第一学期,2023-2024,52.1,92.1,76.3,73.5,中等,,3
1425,142,8,第一学期,2023-2024,74.4,77.0,54.3,68.6,及格,435.0,3
1426,142,10,第二学期,2024-2025,49.9,79.3,87.6,72.3,中等,337.0,3
1427,142,6,第二学期,2024-2025,59.7,83.3,69.5,70.8,中等,110.0,3
1428,142,1,第一学期,2023-2024,89.2,61.5,82.0,77.6,中等,200.0,3
1429,142,9,第一学期,2023-2024,70.4,84.8,57.9,71.0,中等,243.0,3
1430,142,4,第二学期,2023-2024,91.1,48.5,63.5,67.7,及格,450.0,3
1431,142,12,第一学期,2023-2024,,53.7,81.9,63.8,及格,125.0,3
1432,142,11,第二学期,2023-2024,68.5,75.5,76.0,73.3,中等,484.0,3
1433,142,3,第二学期,2024-2025,94.9,73.2,64.1,77.4,,115.0,3
1434,142,5,第一学期,2024-2025,70.7,71.0,61.3,67.7,及格,435.0,3
1435,142,7,第二学期,2024-2025,59.6,51.9,85.5,65.7,及格,407.0,3
1436,142,2,第二学期,2023-2024,81.1,75.3,76.3,77.6,中等,3.0,3
1437,143,4,第一学期,2024-2025,86.1,62.6,51.2,66.6,及格,11.0,3
1438,143,10,第二学期,2024-2025,83.9,54.3,88.4,75.5,中等,104.0,3
1439,143,3,第一学期,2024-2025,55.5,89.7,93.6,79.6,中等,237.0,3
1440,143,9,第二学期,2024-2025,51.4,58.4,54.8,54.9,不及格,228.0,3
1441,143,13,第一学期,2024-2025,,82.8,63.9,77.2,中等,12.0,3
1442,143,7,第一学期,2024-2025,87.0,66.1,97.3,83.5,良好,307.0,3
1443,143,6,第二学期,2024-2025,62.6,47.3,79.3,63.1,及格,459.0,3
1444,143,5,第一学期,2023-2024,46.5,64.0,65.3,58.6,不及格,302.0,3
1445,143,2,第二学期,2024-2025,95.3,96.1,92.3,94.6,优秀,304.0,3
1446,143,11,第一学期,2024-2025,,96.0,57.6,79.7,中等,24.0,3
1447,143,8,第二学期,2024-2025,91.9,93.5,55.9,80.4,良好,226.0,3
1448,144,13,第二学期,2024-2025,96.9,83.8,83.5,88.1,良好,306.0,3
1449,144,3,第一学期,2023-2024,92.0,58.8,54.8,68.5,及格,469.0,3
1450,144,12,第一学期,2023-2024,70.1,91.5,58.6,73.4,中等,493.0,3
1451,144,1,第一学期,2023-2024,,97.7,66.9,80.6,良好,144.0,3
1452,144,4,第二学期,2024-2025,90.6,53.8,65.7,70.0,中等,16.0,3
1453,144,7,第一学期,2024-2025,52.2,60.4,80.1,64.2,及格,485.0,3
1454,144,5,第一学期,2024-2025,65.3,77.5,81.8,74.9,中等,44.0,3
1455,144,11,第二学期,2024-2025,95.7,91.3,81.9,89.6,良好,230.0,3
1456,144,8,第二学期,2023-2024,86.3,94.0,72.2,84.2,良好,222.0,3
1457,144,6,第一学期,2023-2024,87.5,58.7,55.6,67.3,及格,178.0,3
1458,145,7,第一学期,2023-2024,95.0,50.5,94.0,79.8,中等,407.0,3
1459,145,4,第一学期,2024-2025,70.3,46.9,74.8,64.0,及格,136.0,3
1460,145,11,第二学期,2023-2024,68.7,47.8,82.8,66.4,及格,344.0,3
1461,145,12,第二学期,2024-2025,45.6,87.1,50.2,61.0,及格,84.0,3
1462,145,5,第二学期,2024-2025,95.2,72.2,69.0,78.8,中等,451.0,3
1463,145,8,第二学期,2023-2024,61.4,60.1,92.8,71.4,中等,417.0,3
1464,145,2,第二学期,2024-2025,50.1,65.5,92.0,69.2,及格,35.0,3
1465,145,10,第二学期,2023-2024,48.6,90.2,58.1,65.6,及格,492.0,3
1466,145,13,第二学期,2024-2025,53.7,53.7,93.2,66.9,及格,273.0,3
1467,145,6,第二学期,2023-2024,65.5,61.4,82.9,69.9,及格,231.0,3
1468,145,9,第一学期,2023-2024,57.1,68.9,66.4,64.1,及格,169.0,3
1469,145,1,第一学期,2024-2025,81.1,47.6,52.7,60.5,及格,160.0,3
1470,146,6,第二学期,2023-2024,92.3,95.9,91.9,93.4,优秀,469.0,3
1471,146,9,第一学期,2023-2024,,82.8,62.9,64.8,及格,387.0,3
1472,146,2,第二学期,2023-2024,67.3,65.0,58.7,63.7,及格,342.0,3
1473,146,1,第一学期,2023-2024,83.4,58.6,68.1,70.0,中等,481.0,3
1474,146,12,第一学期,2024-2025,93.8,58.8,61.6,71.4,中等,495.0,3
1475,146,4,第二学期,2023-2024,72.9,93.8,90.8,85.8,良好,278.0,3
1476,146,3,第二学期,2023-2024,60.4,50.6,94.6,68.5,及格,42.0,3
1477,146,5,第一学期,2024-2025,47.7,96.5,71.1,71.8,中等,106.0,3
1478,146,11,第二学期,2024-2025,46.1,72.9,79.7,66.2,及格,399.0,3
1479,146,13,第二学期,2024-2025,58.5,77.6,87.6,74.6,中等,95.0,3
1480,147,7,第二学期,2024-2025,89.8,50.2,96.7,78.9,中等,344.0,3
1481,147,1,第一学期,2023-2024,56.5,70.8,54.0,60.4,及格,419.0,3
1482,147,8,第一学期,2023-2024,90.0,72.9,84.3,82.4,良好,95.0,3
1483,147,13,第一学期,2023-2024,53.3,94.5,63.3,70.4,中等,436.0,3
1484,147,6,第一学期,2024-2025,50.6,87.0,75.9,71.2,中等,258.0,3
1485,147,2,第二学期,2024-2025,,78.5,96.6,74.1,中等,195.0,3
1486,147,4,第一学期,2023-2024,85.5,49.7,56.9,64.0,及格,320.0,3
1487,147,11,第一学期,2023-2024,,54.9,65.6,71.9,中等,492.0,3
1488,147,5,第二学期,2023-2024,86.8,93.3,57.1,79.1,中等,199.0,3
1489,148,12,第二学期,2024-2025,62.2,63.2,68.4,64.6,及格,186.0,3
1490,148,9,第二学期,2024-2025,72.7,71.4,90.9,78.3,中等,258.0,3
1491,148,7,第一学期,2023-2024,83.6,65.9,60.1,69.9,及格,432.0,3
1492,148,11,第一学期,2024-2025,93.6,68.0,68.5,76.7,中等,190.0,3
1493,148,1,第二学期,2024-2025,81.0,78.3,52.6,70.6,中等,105.0,3
1494,148,5,第一学期,2024-2025,89.0,52.7,69.2,70.3,中等,238.0,3
1495,148,13,第二学期,2024-2025,97.7,54.5,83.4,78.5,中等,476.0,3
1496,148,4,第一学期,2023-2024,94.0,86.9,74.1,85.0,良好,15.0,3
1497,148,3,第一学期,2023-2024,64.3,62.9,50.6,59.3,不及格,215.0,3
1498,149,6,第一学期,2024-2025,70.6,53.4,64.7,62.9,及格,189.0,3
1499,149,10,第二学期,2024-2025,46.4,52.7,86.9,62.0,及格,131.0,3
1500,149,12,第二学期,2024-2025,73.3,,57.8,66.5,及格,463.0,3
1501,149,11,第一学期,2023-2024,90.8,65.5,62.1,72.8,中等,275.0,3
1502,149,5,第二学期,2024-2025,80.7,68.4,58.8,69.3,及格,309.0,3
1503,149,8,第二学期,2024-2025,86.5,96.1,71.3,84.6,良好,185.0,3
1504,149,2,第二学期,2024-2025,84.3,75.2,71.6,77.0,中等,155.0,3
1505,149,7,第二学期,2024-2025,78.7,49.3,97.9,75.3,中等,171.0,3
1506,149,1,第一学期,2023-2024,69.7,58.7,56.0,61.5,及格,50.0,3
1507,149,13,第一学期,2024-2025,74.5,46.5,96.3,72.4,中等,,3
1508,149,9,第二学期,2024-2025,50.8,74.0,96.6,73.8,中等,21.0,3
1509,150,1,第一学期,2023-2024,50.9,74.2,67.4,64.2,,157.0,3
1510,150,12,第一学期,2024-2025,84.8,89.9,72.9,82.5,良好,145.0,3
1511,150,8,第一学期,2024-2025,90.6,69.0,72.6,77.4,中等,101.0,3
1512,150,10,第二学期,2023-2024,68.4,45.7,82.3,65.5,及格,92.0,3
1513,150,11,第一学期,2024-2025,89.4,66.0,85.1,80.2,良好,64.0,3
1514,150,9,第二学期,2023-2024,61.4,60.3,94.7,72.1,中等,481.0,3
1515,150,2,第一学期,2024-2025,70.4,70.6,95.6,78.9,中等,299.0,3
1516,150,4,第二学期,2023-2024,74.4,64.6,59.6,66.2,及格,342.0,3
1517,150,5,第一学期,2024-2025,52.9,63.5,95.8,70.7,中等,210.0,3
1518,150,13,第二学期,2023-2024,87.1,59.7,71.8,72.9,中等,331.0,3
1519,150,6,第二学期,2023-2024,75.1,95.6,96.6,89.1,良好,213.0,3
1520,150,7,第二学期,2024-2025,74.7,47.6,53.0,58.4,不及格,90.0,3
1521,151,8,第一学期,2024-2025,,95.5,78.6,84.6,良好,201.0,3
1522,151,11,第一学期,2024-2025,59.4,46.5,72.9,59.6,不及格,286.0,3
1523,151,12,第一学期,2024-2025,68.1,48.7,52.4,56.4,不及格,130.0,3
1524,151,3,第一学期,2024-2025,60.5,86.5,91.8,79.6,中等,,3
1525,151,1,第二学期,2024-2025,69.6,97.6,96.8,88.0,良好,,3
1526,151,7,第一学期,2024-2025,97.1,64.3,,78.5,中等,387.0,3
1527,151,2,第二学期,2024-2025,49.1,69.9,55.3,58.1,不及格,149.0,3
1528,151,5,第二学期,2024-2025,,,94.7,69.7,及格,,3
1529,151,6,第一学期,2024-2025,49.3,96.6,74.8,73.6,中等,198.0,3
1530,151,13,第一学期,2023-2024,83.9,63.1,91.6,79.5,中等,260.0,3
1531,151,10,第一学期,2023-2024,95.0,73.2,87.7,85.3,良好,257.0,3
1532,151,4,第一学期,2024-2025,49.8,92.9,72.1,71.6,中等,82.0,3
1533,152,8,第一学期,2023-2024,47.6,88.1,68.8,68.2,及格,429.0,3
1534,152,1,第一学期,2024-2025,46.4,68.6,84.2,66.4,及格,377.0,3
1535,152,11,第二学期,2024-2025,94.6,49.9,68.5,71.0,中等,147.0,3
1536,152,3,第一学期,2024-2025,96.2,48.3,92.9,79.1,中等,200.0,3
1537,152,4,第二学期,2023-2024,93.8,89.4,85.0,89.4,良好,197.0,3
1538,152,10,第一学期,2023-2024,68.5,51.8,56.1,58.8,不及格,463.0,3
1539,152,13,第二学期,2023-2024,79.3,75.0,74.1,76.1,中等,170.0,3
1540,152,7,第一学期,2024-2025,57.7,77.7,52.9,62.8,及格,101.0,3
1541,152,12,第二学期,2023-2024,87.0,,74.4,73.4,中等,495.0,3
1542,153,3,第二学期,2023-2024,97.0,72.9,54.3,74.7,中等,424.0,3
1543,153,13,第二学期,2024-2025,90.9,65.6,71.0,75.8,中等,169.0,3
1544,153,7,第二学期,2024-2025,50.9,60.3,78.6,63.3,及格,260.0,3
1545,153,9,第一学期,2024-2025,55.1,74.9,64.2,64.7,及格,488.0,3
1546,153,2,第二学期,2024-2025,48.3,55.0,75.4,59.6,不及格,373.0,3
1547,153,8,第一学期,2024-2025,66.2,88.8,52.1,69.0,及格,264.0,3
1548,153,11,第二学期,2024-2025,72.1,63.1,90.3,75.2,中等,10.0,3
1549,153,1,第二学期,2023-2024,73.5,84.6,57.7,71.9,中等,78.0,3
1550,153,12,第一学期,2023-2024,56.0,84.7,71.6,70.8,中等,494.0,3
1551,153,6,第一学期,2023-2024,47.7,79.6,58.8,62.0,及格,235.0,3
1552,153,5,第二学期,2024-2025,51.3,90.2,59.1,66.9,及格,326.0,3
1553,154,10,第二学期,2023-2024,89.4,85.0,59.2,77.9,中等,,3
1554,154,8,第一学期,2024-2025,,58.8,91.0,75.8,中等,406.0,3
1555,154,1,第一学期,2023-2024,86.7,49.8,81.8,72.8,中等,2.0,3
1556,154,2,第一学期,2024-2025,82.7,94.7,65.4,80.9,良好,349.0,3
1557,154,6,第二学期,2024-2025,81.3,79.6,70.1,77.0,中等,78.0,3
1558,154,9,第二学期,2024-2025,73.1,87.4,61.8,74.1,中等,350.0,3
1559,154,11,第一学期,2023-2024,73.2,97.9,52.0,74.4,中等,105.0,3
1560,154,13,第二学期,2024-2025,87.1,71.7,54.9,71.2,中等,266.0,3
1561,154,5,第二学期,2024-2025,51.8,95.0,80.8,75.9,中等,238.0,3
1562,154,7,第二学期,2023-2024,57.1,71.0,58.6,62.2,,374.0,3
1563,154,12,第一学期,2024-2025,45.3,47.4,74.0,55.6,不及格,136.0,3
1564,154,4,第二学期,2024-2025,75.3,87.4,65.5,76.1,中等,227.0,3
1565,155,1,第一学期,2024-2025,92.7,56.9,,70.9,中等,169.0,3
1566,155,3,第一学期,2024-2025,70.1,55.2,93.3,72.9,中等,310.0,3
1567,155,10,第二学期,2024-2025,,70.7,64.2,66.7,及格,,3
1568,155,11,第二学期,2023-2024,81.6,47.3,91.2,73.4,中等,320.0,3
1569,155,12,第二学期,2024-2025,75.0,74.4,92.1,80.5,良好,230.0,3
1570,155,6,第二学期,2024-2025,50.9,95.0,82.4,76.1,中等,385.0,3
1571,155,5,第一学期,2024-2025,46.5,87.4,84.7,72.9,中等,327.0,3
1572,155,4,第一学期,2023-2024,58.9,75.4,90.4,74.9,中等,306.0,3
1573,155,8,第二学期,2023-2024,61.2,89.7,67.1,72.7,中等,137.0,3
1574,155,13,第一学期,2024-2025,61.1,62.5,64.6,62.7,及格,161.0,3
1575,155,2,第一学期,2023-2024,84.3,87.7,98.7,90.2,优秀,37.0,3
1576,156,3,第二学期,2023-2024,70.0,74.5,62.6,69.0,及格,309.0,3
1577,156,8,第二学期,2023-2024,45.5,85.3,85.8,72.2,中等,,3
1578,156,4,第二学期,2024-2025,90.5,50.3,82.6,74.5,中等,34.0,3
1579,156,6,第一学期,2023-2024,46.3,59.3,59.6,55.1,不及格,334.0,3
